school_code,school_name,subject,batch,major_code,major_name,field_name,current_value,new_value,source,match_type,confidence,diff_type
5177,成都东软学院,历史,本二,08,物流管理,yearly.2024,best_match=财务管理(code=0E),"min=480,rank=56546",01_专业分数线_2024,confidence,0.3529,numeric_large
4185,郑州升达经贸管理学院,历史,本二,09,工商管理,yearly.2024,best_match=旅游管理(code=11),"min=480,rank=56546",01_专业分数线_2024,confidence,0.3923,numeric_large
2183,大连财经学院,历史,本二,6D,大数据管理与应用,yearly.2024,best_match=大数据与财务管理(code=7C),"min=479,rank=57442",01_专业分数线_2024,confidence,0.4412,numeric_large
4490,广州新华学院,历史,本二,59,数字经济,yearly.2024,best_match=经济学(code=20),"min=479,rank=57442",01_专业分数线_2024,confidence,0.4929,numeric_large
6752,西安交通工程学院,历史,本二,01,交通运输,yearly.2024,best_match=城市轨道交通运营管理(code=20),"min=479,rank=57442",01_专业分数线_2024,confidence,0.3025,numeric_large
4181,黄河科技学院,历史,本二,0D,商务英语,yearly.2024,best_match=英语(code=0B),"min=478,rank=58346",01_专业分数线_2024,confidence,0.55,numeric_large
3383,浙江越秀外国语学院,历史,本二,W2,日语,yearly.2024,best_match=法语(code=19),"min=478,rank=58346",01_专业分数线_2024,confidence,0.45,numeric_large
1292,天津商业大学宝德学院,历史,本二,08,物流管理,yearly.2024,best_match=酒店管理(code=06),"min=477,rank=59191",01_专业分数线_2024,confidence,0.3529,numeric_large
5713,绵阳城市学院,历史,本二,27,工程管理,yearly.2024,best_match=工商管理(code=06),"min=477,rank=59191",01_专业分数线_2024,confidence,0.55,numeric_large
5780,四川文化艺术学院,历史,本二,13,公共事业管理,yearly.2024,best_match=文化产业管理(code=12),"min=477,rank=59191",01_专业分数线_2024,confidence,0.45,numeric_large
4298,武汉晴川学院,历史,本二,A0,英语,yearly.2024,best_match=商务英语(code=A1),"min=476,rank=60118",01_专业分数线_2024,confidence,0.55,numeric_large
5713,绵阳城市学院,历史,本二,04,金融工程,yearly.2024,best_match=工商管理(code=06),"min=476,rank=60118",01_专业分数线_2024,confidence,0.3,numeric_large
5713,绵阳城市学院,历史,本二,09,物流工程,yearly.2024,best_match=工商管理(code=06),"min=476,rank=60118",01_专业分数线_2024,confidence,0.3,numeric_large
5780,四川文化艺术学院,历史,本二,01,金融工程,yearly.2024,best_match=金融服务与管理(code=BJ),"min=476,rank=60118",01_专业分数线_2024,confidence,0.3682,numeric_large
4298,武汉晴川学院,历史,本二,B1,工程管理,yearly.2024,best_match=物流管理(code=A6),"min=475,rank=61041",01_专业分数线_2024,confidence,0.3,numeric_large
1298,天津理工大学中环信息学院,历史,本二,0H,工程管理,yearly.2024,best_match=财务管理(code=0J),"min=475,rank=61041",01_专业分数线_2024,confidence,0.3529,numeric_large
5724,成都银杏酒店管理学院,历史,本二,09,数字媒体技术,yearly.2024,best_match=网络与新媒体(code=15),"min=475,rank=61041",01_专业分数线_2024,confidence,0.35,numeric_large
6752,西安交通工程学院,历史,本二,11,大数据管理与应用,yearly.2024,best_match=大数据与会计(code=40),"min=475,rank=61041",01_专业分数线_2024,confidence,0.4034,numeric_large
6153,西安欧亚学院,历史,本二,03,大数据管理与应用,yearly.2024,best_match=大数据与财务管理(code=41),"min=475,rank=61041",01_专业分数线_2024,confidence,0.4412,numeric_large
5163,成都艺术职业大学,历史,本二,A2,工程造价,yearly.2024,best_match=园林景观工程(code=20),"min=474,rank=61891",01_专业分数线_2024,confidence,0.34,numeric_large
2136,辽宁科技学院,历史,本二,32,学前教育,yearly.2024,best_match=小学教育(code=34),"min=474,rank=61891",01_专业分数线_2024,confidence,0.45,numeric_large
3783,山东英才学院,历史,本二,32,康复治疗学,yearly.2024,best_match=护理学(code=31),"min=473,rank=62760",01_专业分数线_2024,confidence,0.3,numeric_large
4490,广州新华学院,历史,本二,13,审计学,yearly.2024,best_match=会计学(code=11),"min=472,rank=63681",01_专业分数线_2024,confidence,0.55,numeric_large
6153,西安欧亚学院,历史,本二,01,经济统计学,yearly.2024,best_match=会计学(code=24),"min=472,rank=63681",01_专业分数线_2024,confidence,0.3529,numeric_large
2288,长春工业大学人文信息学院,历史,本二,22,物流管理,yearly.2024,best_match=财务管理(code=27),"min=472,rank=63681",01_专业分数线_2024,confidence,0.3529,numeric_large
4490,广州新华学院,历史,本二,15,公共关系学,yearly.2024,best_match=法学(code=02),"min=471,rank=64556",01_专业分数线_2024,confidence,0.3214,numeric_large
6153,西安欧亚学院,历史,本二,19,工程管理,yearly.2024,best_match=工商管理(code=22),"min=471,rank=64556",01_专业分数线_2024,confidence,0.5294,numeric_large
3634,江西科技师范大学,历史,本二,1G,酒店管理,yearly.2024,best_match=旅游管理(code=1Z),"min=470,rank=65445",01_专业分数线_2024,confidence,0.3457,numeric_large
4566,广西外国语学院,历史,本二,0C,日语,yearly.2024,best_match=商务日语(code=1P),"min=470,rank=65445",01_专业分数线_2024,confidence,0.4706,numeric_large
5724,成都银杏酒店管理学院,历史,本二,02,烹饪与营养教育,yearly.2024,best_match=旅游管理与服务教育(code=06),"min=469,rank=66346",01_专业分数线_2024,confidence,0.3159,numeric_large
5724,成都银杏酒店管理学院,历史,本二,A2,工商管理类,yearly.2024,best_match=酒店管理(code=01),"min=469,rank=66346",01_专业分数线_2024,confidence,0.3089,numeric_large
3590,福州外语外贸学院,历史,本二,17,小学教育,yearly.2024,best_match=学前教育(code=18),"min=469,rank=66346",01_专业分数线_2024,confidence,0.4793,numeric_large
3780,山东外国语职业技术大学,历史,本二,3B,应用日语,yearly.2024,best_match=应用英语(code=3A),"min=468,rank=67271",01_专业分数线_2024,confidence,0.5294,numeric_large
4490,广州新华学院,历史,本二,19,国际经济与贸易,yearly.2024,best_match=经济学(code=20),"min=468,rank=67271",01_专业分数线_2024,confidence,0.39,numeric_large
3793,青岛滨海学院,历史,本二,12,广告学,yearly.2024,best_match=广播电视学(code=11),"min=468,rank=67271",01_专业分数线_2024,confidence,0.3529,numeric_large
3653,江西应用科技学院,历史,本二,22,学前教育,yearly.2024,best_match=小学教育(code=1E),"min=468,rank=67271",01_专业分数线_2024,confidence,0.5294,numeric_large
3383,浙江越秀外国语学院,历史,本二,WP,国际经济与贸易,yearly.2024,best_match=会展经济与管理(code=51),"min=468,rank=67271",01_专业分数线_2024,confidence,0.4071,numeric_large
4510,广西师范大学,历史,本二,09,酒店管理,yearly.2024,best_match=工商管理(code=19),"min=467,rank=68160",01_专业分数线_2024,confidence,0.3474,numeric_large
4510,广西师范大学,历史,本二,29,英语,yearly.2024,best_match=日语(code=31),"min=467,rank=68160",01_专业分数线_2024,confidence,0.3,numeric_large
1156,吉利学院,历史,本二,12,金融科技,yearly.2024,best_match=经济与金融(code=14),"min=467,rank=68160",01_专业分数线_2024,confidence,0.3137,numeric_large
2386,黑龙江外国语学院,历史,本二,05,法语,yearly.2024,best_match=英语(code=03),"min=466,rank=69041",01_专业分数线_2024,confidence,0.3529,numeric_large
3896,苏州科技大学天平学院,历史,本二,16,酒店管理,yearly.2024,best_match=物流管理(code=16),"min=465,rank=69904",01_专业分数线_2024,confidence,0.3529,numeric_large
4496,东莞城市学院,历史,本二,17,财务管理,yearly.2024,best_match=物流管理(code=39),"min=465,rank=69904",01_专业分数线_2024,confidence,0.3529,numeric_large
4567,广西城市职业大学,历史,本二,1W,计算机应用工程,yearly.2024,best_match=应用英语(code=78),"min=465,rank=69904",01_专业分数线_2024,confidence,0.3182,numeric_large
4567,广西城市职业大学,历史,本二,1X,大数据工程技术,yearly.2024,best_match=大数据与会计(code=70),"min=465,rank=69904",01_专业分数线_2024,confidence,0.4269,numeric_large
2293,长春大学旅游学院,历史,本二,3B,日语,yearly.2024,best_match=英语(code=3A),"min=465,rank=69904",01_专业分数线_2024,confidence,0.3,numeric_large
4677,海南科技职业大学,历史,本二,1L,制药工程技术,yearly.2024,best_match=汽车服务工程技术(code=23),"min=465,rank=69904",01_专业分数线_2024,confidence,0.4929,numeric_large
3157,上海建桥学院,历史,本二,24,物流管理,yearly.2024,best_match=工商管理(code=22),"min=464,rank=70753",01_专业分数线_2024,confidence,0.3529,numeric_large
4782,广东理工学院,历史,本二,14,财务管理,yearly.2024,best_match=物流管理(code=03),"min=464,rank=70753",01_专业分数线_2024,confidence,0.3529,numeric_large
4691,三亚学院,历史,本二,27,财务管理,yearly.2024,best_match=健康服务与管理(code=28),"min=464,rank=70753",01_专业分数线_2024,confidence,0.385,numeric_large
4652,海口经济学院,历史,本二,1K,财务管理,yearly.2024,best_match=商务管理(code=AX),"min=464,rank=70753",01_专业分数线_2024,confidence,0.5294,numeric_large
3383,浙江越秀外国语学院,历史,本二,S4,西班牙语,yearly.2024,best_match=法语(code=19),"min=463,rank=71598",01_专业分数线_2024,confidence,0.35,numeric_large
3383,浙江越秀外国语学院,历史,本二,S5,意大利语,yearly.2024,best_match=法语(code=19),"min=463,rank=71598",01_专业分数线_2024,confidence,0.35,numeric_large
2394,哈尔滨华德学院,历史,本二,15,工商管理,yearly.2024,best_match=财务管理(code=0D),"min=463,rank=71598",01_专业分数线_2024,confidence,0.45,numeric_large
2445,黑龙江工商学院,历史,本二,06,商务经济学,yearly.2024,best_match=电子商务(code=0N),"min=463,rank=71598",01_专业分数线_2024,confidence,0.3137,numeric_large
2445,黑龙江工商学院,历史,本二,15,商务英语,yearly.2024,best_match=英语(code=0R),"min=463,rank=71598",01_专业分数线_2024,confidence,0.4706,numeric_large
4677,海南科技职业大学,历史,本二,1G,工程造价,yearly.2024,best_match=汽车服务工程技术(code=23),"min=463,rank=71598",01_专业分数线_2024,confidence,0.3,numeric_large
4677,海南科技职业大学,历史,本二,1Q,水路运输与海事管理,yearly.2024,best_match=水路运输安全管理(code=0K),"min=463,rank=71598",01_专业分数线_2024,confidence,0.5735,numeric_large
3289,南京航空航天大学金城学院,历史,本二,A1,物流管理,yearly.2024,best_match=工商管理(code=A0),"min=462,rank=72470",01_专业分数线_2024,confidence,0.3529,numeric_large
2386,黑龙江外国语学院,历史,本二,04,德语,yearly.2024,best_match=英语(code=03),"min=462,rank=72470",01_专业分数线_2024,confidence,0.3529,numeric_large
4450,广东科技学院,历史,本二,04,经济与金融,yearly.2024,best_match=国际经济与贸易(code=0E),"min=462,rank=72470",01_专业分数线_2024,confidence,0.3,numeric_large
4677,海南科技职业大学,历史,本二,1R,物联网工程技术,yearly.2024,best_match=汽车服务工程技术(code=23),"min=462,rank=72470",01_专业分数线_2024,confidence,0.47,numeric_large
4677,海南科技职业大学,历史,本二,1S,软件工程技术,yearly.2024,best_match=汽车服务工程技术(code=23),"min=462,rank=72470",01_专业分数线_2024,confidence,0.4929,numeric_large
4677,海南科技职业大学,历史,本二,1U,人工智能工程技术,yearly.2024,best_match=汽车服务工程技术(code=23),"min=462,rank=72470",01_专业分数线_2024,confidence,0.45,numeric_large
4677,海南科技职业大学,历史,本二,1W,药学,yearly.2024,best_match=学前教育(code=2Q),"min=462,rank=72470",01_专业分数线_2024,confidence,0.35,numeric_large
4276,黄冈师范学院,历史,本二,11,日语,yearly.2024,best_match=英语(code=12),"min=461,rank=73354",01_专业分数线_2024,confidence,0.3,numeric_large
2386,黑龙江外国语学院,历史,本二,10,商务英语,yearly.2024,best_match=英语(code=03),"min=461,rank=73354",01_专业分数线_2024,confidence,0.4706,numeric_large
3165,上海中侨职业技术大学,历史,本二,32,物联网工程技术,yearly.2024,best_match=汽车服务工程技术(code=09),"min=461,rank=73354",01_专业分数线_2024,confidence,0.3765,numeric_large
3165,上海中侨职业技术大学,历史,本二,33,大数据工程技术,yearly.2024,best_match=汽车服务工程技术(code=09),"min=461,rank=73354",01_专业分数线_2024,confidence,0.3765,numeric_large
3165,上海中侨职业技术大学,历史,本二,34,人工智能工程技术,yearly.2024,best_match=汽车服务工程技术(code=09),"min=461,rank=73354",01_专业分数线_2024,confidence,0.3529,numeric_large
2386,黑龙江外国语学院,历史,本二,34,日语,yearly.2024,best_match=英语(code=03),"min=460,rank=74213",01_专业分数线_2024,confidence,0.3,numeric_large
3165,上海中侨职业技术大学,历史,本二,36,智能制造工程技术,yearly.2024,best_match=汽车服务工程技术(code=09),"min=460,rank=74213",01_专业分数线_2024,confidence,0.3529,numeric_large
4510,广西师范大学,历史,本二,34,商务英语,yearly.2024,best_match=电子商务(code=83),"min=459,rank=75066",01_专业分数线_2024,confidence,0.348,numeric_large
6154,西安翻译学院,历史,本二,10,德语,yearly.2024,best_match=英语(code=08),"min=459,rank=75066",01_专业分数线_2024,confidence,0.3529,numeric_large
4490,广州新华学院,历史,本二,14,行政管理,yearly.2024,best_match=工商管理(code=07),"min=458,rank=75933",01_专业分数线_2024,confidence,0.45,numeric_large
5108,四川轻化工大学(一类模式预科),历史,本二,Y2,一类模式少数民族预科,yearly.2024,best_match=少数民族预科(code=Y1),"min=426,rank=101847",01_专业分数线_2024,confidence,0.5022,numeric_large
5149,四川警察学院(一类模式预科),历史,本二,Y3,一类模式少数民族预科,yearly.2024,best_match=少数民族预科(code=Y1),"min=424,rank=103467",01_专业分数线_2024,confidence,0.4652,numeric_large
5126,成都师范学院(一类模式预科),历史,本二,YZ,一类模式少数民族预科,yearly.2024,best_match=少数民族预科(code=YY),"min=419,rank=107325",01_专业分数线_2024,confidence,0.5386,numeric_large
5124,内江师范学院(一类模式预科),历史,本二,Y1,一类模式少数民族预科,yearly.2024,best_match=少数民族预科(code=Y2),"min=413,rank=111938",01_专业分数线_2024,confidence,0.45,numeric_large
5114,西昌学院(一类模式预科),历史,本二,Y1,一类模式少数民族预科,yearly.2024,best_match=少数民族预科(code=Y2),"min=406,rank=117337",01_专业分数线_2024,confidence,0.45,numeric_large
5125,宜宾学院(一类模式预科),历史,本二,Y2,一类模式少数民族预科,yearly.2024,best_match=少数民族预科(code=Y1),"min=401,rank=120981",01_专业分数线_2024,confidence,0.45,numeric_large
